player_id,season,whiff_pct,n_pitches
605513,2023,21.93859649122807,456.0
605540,2023,27.869141531322505,862.0
606149,2023,34.67221570926143,853.0
606160,2023,30.633439744612925,1253.0
606303,2023,27.358750000000004,1120.0
606930,2023,21.819117647058825,204.0
606965,2023,29.424087591240877,548.0
607067,2023,23.746428571428574,2016.0
607074,2023,26.71831683168317,1010.0
607179,2023,26.034958382877523,841.0
607192,2023,35.39571201694018,1889.0
607237,2023,24.529411764705884,476.0
607259,2023,27.764318442153495,1746.0
607359,2023,18.5,108.0
607481,2023,29.571964679911698,906.0
607536,2023,17.126056338028167,2414.0
607625,2023,21.357690592955862,2243.0
607644,2023,17.645098039215686,255.0
607755,2023,17.9,698.0
607968,2023,20.623618090452265,199.0
608032,2023,27.769627507163325,1047.0
608328,2023,20.9,79.0
608331,2023,28.22045670789724,1051.0
608337,2023,28.529754698948707,3139.0
608344,2023,20.684094488188975,1270.0
608371,2023,32.494057377049174,976.0
608379,2023,23.764604966139956,2215.0
608566,2023,10.2,112.0
608638,2023,18.490963855421686,664.0
608665,2023,28.727573529411764,1088.0
608678,2023,33.89086757990868,876.0
608717,2023,20.766533546325878,1252.0
608718,2023,21.56758193091231,1129.0
608723,2023,22.95204081632653,588.0
612434,2023,26.57072164948453,970.0
613534,2023,30.1,325.0
614179,2023,29.439406779661017,708.0
615698,2023,19.011228070175438,1710.0
621016,2023,28.27992351816443,1046.0
621051,2023,26.752777777777776,900.0
621057,2023,15.4,177.0
621074,2023,27.589464882943144,598.0
621076,2023,25.348394004282657,934.0
621107,2023,22.911828793774323,2570.0
621112,2023,22.77070437566702,1874.0
621237,2023,32.792682926829265,738.0
621244,2023,24.98358310626703,2936.0
621249,2023,27.5,87.0
621294,2023,14.6,120.0
621295,2023,14.191594202898552,345.0
621345,2023,31.349340866290017,1062.0
621363,2023,28.640776699029125,927.0
621366,2023,26.84413646055437,469.0
621368,2023,23.713357400722025,277.0
621381,2023,28.413308823529412,1360.0
621383,2023,24.08486707566462,978.0
621389,2023,14.375976230899829,1178.0
622065,2023,29.331360946745562,845.0
622072,2023,21.830011723329427,1706.0
622075,2023,32.3411051212938,742.0
622098,2023,25.014656144306652,887.0
622250,2023,36.941007194244605,834.0
622251,2023,22.043096234309623,239.0
622259,2023,32.67669902912621,309.0
622491,2023,30.53423760523854,3207.0
622503,2023,43.8,123.0
622554,2023,29.63927272727273,825.0
622663,2023,20.926275016139446,1549.0
622772,2023,23.615079365079364,504.0
622780,2023,32.494725274725276,455.0
623149,2023,29.473500967117985,1034.0
623167,2023,22.827975460122698,1630.0
623211,2023,31.42707509881423,1012.0
623352,2023,33.619563058589875,1007.0
623433,2023,30.611729622266402,503.0
623437,2023,19.90830769230769,975.0
623465,2023,31.996205630354964,817.0
623474,2023,20.806798866855523,353.0
624133,2023,22.848907646474675,2014.0
624522,2023,22.78385269121813,353.0
624647,2023,27.72243186582809,477.0
625643,2023,30.61637010676157,1124.0
628317,2023,28.402075702075702,1638.0
628452,2023,31.479999999999997,870.0
628708,2023,26.118960244648317,654.0
628711,2023,23.95665584415585,1848.0
630023,2023,17.439380196523054,1323.0
640448,2023,24.78780952380952,1050.0
640451,2023,26.808707124010553,758.0
640455,2023,24.328181374939057,2051.0
640462,2023,33.16681818181818,880.0
640470,2023,28.507683073229295,833.0
641154,2023,30.56739417989418,3024.0
641302,2023,17.84726688102894,622.0
641329,2023,24.187244897959182,784.0
641360,2023,29.687281795511225,1203.0
641401,2023,27.848161764705882,544.0
641482,2023,24.08543307086614,1016.0
641540,2023,21.118522954091816,2505.0
641585,2023,21.93189459336665,2201.0
641627,2023,23.643778801843318,868.0
641656,2023,32.67282941777324,979.0
641672,2023,30.319070904645482,409.0
641703,2023,24.356480380499406,841.0
641712,2023,19.676363636363636,1210.0
641729,2023,32.707134637514386,869.0
641743,2023,14.3,132.0
641745,2023,22.6662100456621,657.0
641755,2023,22.633219178082193,292.0
641771,2023,26.429264214046825,598.0
641778,2023,23.725490196078432,663.0
641793,2023,20.15491470349309,1231.0
641816,2023,20.464133738601824,329.0
641835,2023,22.803831891223734,809.0
641871,2023,35.72441588785046,856.0
641927,2023,28.346651982378855,2270.0
641941,2023,22.55105204872647,903.0
642048,2023,28.402547770700636,628.0
642100,2023,31.85799739921976,769.0
642207,2023,42.63634385201306,919.0
642216,2023,23.366292134831458,534.0
642231,2023,17.9,151.0
642232,2023,21.902738764044944,1424.0
642239,2023,25.726938775510206,245.0
642397,2023,33.281120331950206,964.0
642528,2023,12.4,165.0
642545,2023,23.107111111111113,1350.0
642546,2023,27.955110220440886,499.0
642547,2023,33.72574850299401,2839.0
642585,2023,43.63209351753454,941.0
642770,2023,17.89757085020243,247.0
643256,2023,14.814016172506738,371.0
643338,2023,37.7,110.0
643361,2023,18.30030120481928,332.0
